3.977899966469649e-14 1.0954418138643827 
0.544928459544062 0.31810896812828116 
0.49081484165224687 0.35505318671518343 
0.5399213076434634 0.32583847816042644 
0.16167092871569655 0.6711537617545502 
0.3443869039776749 0.47447275120701954 
0.1808066733714637 0.654477453741593 
0.1266561851375886 0.7191350335901289 
0.326327476882732 0.4852729893281866 
0.25983426966075157 0.5606641250606381 
0.2434258567373823 0.5688274572478408 
0.2784253192499598 0.5365322547911257 
0.19103618445233667 0.6317168233932072 
0.0018916702360091686 1.0408642900712566 
0.35457697970274726 0.47179257139132574 
0.43611049537286156 0.4037928119947842 
0.2928519984311036 0.5277857976891971 
0.4219572430252396 0.41209967070786696 
0.3699130586680614 0.468489978833866 
0.008461209424644348 0.9879270284639651 
0.18294340941876283 0.6481638246046614 
0.39766289112697895 0.4376467506274506 
0.22113475357981538 0.5981291044694915 
0.45478629372976953 0.39835756419657764 
0.11690613261104707 0.7314082111476309 
0.0938978997673669 0.7726537893852486 
0.10336927366980707 0.7546993923699823 
0.15183444296573514 0.6845661390362333 
0.1106805911517122 0.7432565460987046 
0.006456589322676912 1.010498941630991 
0.2703532030170206 0.5546244913958595 
0.13723032906705507 0.7073852953723607 
0.1007728438574586 0.7634440836555786 
0.23073577843520376 0.5886578549003489 
0.00022847338949479046 1.0738745798519973 
0.4810877310021048 0.3659723436678014 
0.3253851440890088 0.5000099412327857 
0.19891961778629855 0.6270284419150036 
0.23845122928496285 0.5810657423040851 
0.059266755485803846 0.8386131117970219 
0.050484199572717756 0.8671803979897927 
0.27519329492680933 0.5494941814330973 
0.47000168017521826 0.37150263910227327 
0.31722844315628795 0.5026939378530184 
0.4343121741087919 0.4106672789091886 
0.0037671783297449357 1.0223557466655573 
0.029297666178666693 0.9198386115647144 
0.38784264074246455 0.4442565975739264 
0.3836858292270033 0.44576419328401296 
0.3722578650778279 0.4498495114333614 
0.45920053585599163 0.3912730160801084 
0.4626201119399998 0.37931373123471296 
0.0825826741390864 0.7896479756021993 
0.41542818572430423 0.42376477974417004 
0.0006455164480961562 1.0603891218706147 
0.20668256119641323 0.6239747123228672 
0.017151362089036837 0.9696271578681844 
0.1495534635565518 0.697669013910299 
0.4859643821343361 0.3637955256391939 
0.20771579148803299 0.6134496387959332 
0.03523490371475746 0.8949816606505822 
0.07407470413046796 0.8213494398177354 
0.07805782689374743 0.7991325875158933 
0.021982793841148332 0.9529855780938316 
0.043191810404841796 0.8730943340290487 
0.017661471697086817 0.9579661696804878 
0.04113857875758169 0.8898767220143631 
0.3115318246046126 0.5092416909683631 
0.054569317801634924 0.8504967430920278 
0.14170492177841987 0.7018020214065757 
0.05147056933129639 0.8506881739246676 
0.08786851502266918 0.7796342580378646 
0.37062202528855315 0.4548444217127818 
0.21750456655223668 0.6062317859644429 
0.21377167143983736 0.6094188118518538 
0.11442085399141681 0.736434368527691 
0.3034749199055823 0.5157556784380324 
0.06037969728954293 0.8289665074065037 
0.4054134508084961 0.43210931138862746 
0.02383842438061562 0.942530759124375 
0.07482560834672058 0.8136990682769996 
0.41226794513491605 0.42502769413012254 
0.07488833854624173 0.8029784843896407 
0.03345448568388927 0.908196644125158 
0.23444533079496005 0.5859267387272803 
0.46625029896585435 0.37428700468873094 
0.06574590209162913 0.8251525749656298 
0.3060766368841674 0.5101091839239029 
0.08669684567462088 0.7845533434357859 
0.4057241271042503 0.4292458424749089 
0.15088095381989008 0.689926615245538 
0.04319852874392158 0.8686943301035938 
0.3003649864389801 0.5225224757378338 
0.2991135397217771 0.5257848607222979 
0.03392948474825981 0.9078052246474252 
0.005029728458074964 1.017048867837209 
0.014715922419880983 0.9788353004069352 
0.01380727272490484 0.9822699979593438 
0.026222698585965543 0.9259481441800304 
0.5414397031484143 0.3203666901402952 
